Date,Open,High,Low,Close,Adj Close,Volume
2022-03-31,41.060001373291016,42.77000045776367,40.79999923706055,41.33000183105469,41.21345901489258,7934500
2022-04-01,41.41999816894531,42.689998626708984,41.41999816894531,42.220001220703125,42.1009521484375,5005000
2022-04-04,43.0,43.689998626708984,42.27000045776367,42.97999954223633,42.85880661010742,6937800
2022-04-05,43.22999954223633,43.880001068115234,41.58000183105469,41.689998626708984,41.57244110107422,7330100
2022-04-06,41.900001525878906,42.2400016784668,40.36000061035156,40.810001373291016,40.69492721557617,7368000
2022-04-07,41.56999969482422,41.90999984741211,39.36000061035156,41.0,40.8843879699707,8741500
2022-04-08,41.369998931884766,43.400001525878906,41.29999923706055,43.02000045776367,42.8986930847168,6951900
2022-04-11,42.36000061035156,42.439998626708984,40.72999954223633,41.06999969482422,40.954193115234375,9983100
2022-04-12,41.97999954223633,43.2599983215332,41.95000076293945,42.18000030517578,42.06106185913086,5817500
2022-04-13,42.849998474121094,43.9900016784668,42.130001068115234,43.61000061035156,43.487030029296875,6519500
2022-04-14,43.369998931884766,44.279998779296875,43.31999969482422,43.68000030517578,43.55683135986328,5864600
2022-04-18,44.11000061035156,44.9900016784668,43.459999084472656,43.97999954223633,43.855987548828125,10373400
2022-04-19,43.54999923706055,45.220001220703125,43.459999084472656,44.38999938964844,44.264827728271484,7131600
2022-04-20,44.43000030517578,45.150001525878906,43.95000076293945,44.33000183105469,44.20500183105469,8777200
2022-04-21,44.88999938964844,45.220001220703125,41.68000030517578,42.189998626708984,42.189998626708984,10374600
2022-04-22,41.779998779296875,42.689998626708984,40.470001220703125,40.709999084472656,40.709999084472656,8827500
2022-04-25,39.08000183105469,39.349998474121094,36.97999954223633,39.08000183105469,39.08000183105469,10373300
2022-04-26,39.20000076293945,39.970001220703125,38.4900016784668,38.619998931884766,38.619998931884766,9979700
2022-04-27,38.84000015258789,40.33000183105469,38.11000061035156,39.970001220703125,39.970001220703125,10210200
2022-04-28,40.47999954223633,41.97999954223633,38.91999816894531,41.45000076293945,41.45000076293945,7272700
2022-04-29,41.540000915527344,42.630001068115234,40.66999816894531,40.93000030517578,40.93000030517578,12973700
2022-05-02,40.310001373291016,41.099998474121094,39.18000030517578,40.61000061035156,40.61000061035156,10677800
2022-05-03,40.63999938964844,42.959999084472656,40.58000183105469,42.52000045776367,42.52000045776367,9096200
2022-05-04,43.97999954223633,45.27000045776367,42.209999084472656,45.20000076293945,45.20000076293945,10228600
2022-05-05,44.83000183105469,45.21500015258789,40.694000244140625,41.29999923706055,41.29999923706055,15455007
