Date,Open,High,Low,Close,Adj Close,Volume
2022-03-31,120.20999908447266,120.48999786376953,118.0999984741211,118.36000061035156,117.89012145996094,5432600
2022-04-01,118.83999633789062,118.97000122070312,117.26000213623047,118.58000183105469,118.1092529296875,4314000
2022-04-04,117.87000274658203,118.9800033569336,117.56999969482422,118.87999725341797,118.4080581665039,4037200
2022-04-05,118.26000213623047,121.19000244140625,118.13999938964844,119.4800033569336,119.00567626953125,6113400
2022-04-06,119.0,120.19000244140625,117.76000213623047,119.94000244140625,119.46385192871094,5485100
2022-04-07,119.5999984741211,124.20999908447266,119.29000091552734,123.37000274658203,122.88023376464844,5863500
2022-04-08,123.41999816894531,124.36000061035156,122.11000061035156,123.25,122.76071166992188,5093900
2022-04-11,123.4800033569336,123.5,119.77999877929688,120.04000091552734,119.5634536743164,4071100
2022-04-12,119.79000091552734,120.61000061035156,117.72000122070312,118.38999938964844,117.92000579833984,4432300
2022-04-13,117.55999755859375,119.80999755859375,117.25,119.4800033569336,119.4800033569336,4407900
2022-04-14,120.05000305175781,120.25,117.55999755859375,117.69000244140625,117.69000244140625,3140000
2022-04-18,117.0199966430664,118.33000183105469,115.54000091552734,116.29000091552734,116.29000091552734,4115900
2022-04-19,116.68000030517578,120.2300033569336,116.6500015258789,119.9800033569336,119.9800033569336,5120900
2022-04-20,119.4800033569336,124.05000305175781,117.5,122.63999938964844,122.63999938964844,8334200
2022-04-21,123.18000030517578,124.3499984741211,122.6500015258789,123.37000274658203,123.37000274658203,7321100
2022-04-22,123.0199966430664,123.18000030517578,119.55999755859375,119.63999938964844,119.63999938964844,6710100
2022-04-25,119.16000366210938,120.30999755859375,117.83999633789062,120.01000213623047,120.01000213623047,4503500
2022-04-26,118.61000061035156,119.63999938964844,116.97000122070312,116.97000122070312,116.97000122070312,3366300
2022-04-27,117.29000091552734,118.58000183105469,116.12999725341797,116.72000122070312,116.72000122070312,4178700
2022-04-28,117.55000305175781,118.73999786376953,116.83000183105469,118.01000213623047,118.01000213623047,4960000
2022-04-29,117.05999755859375,117.7699966430664,113.12999725341797,113.5,113.5,6814600
2022-05-02,113.5,114.0199966430664,110.27999877929688,112.83000183105469,112.83000183105469,4905000
2022-05-03,113.05000305175781,114.33999633789062,111.81999969482422,112.43000030517578,112.43000030517578,4491500
2022-05-04,112.5,116.33000183105469,111.12999725341797,115.69999694824219,115.69999694824219,5347400
2022-05-05,114.86000061035156,115.0,111.68000030517578,113.01000213623047,113.01000213623047,5614713
