Date,Open,High,Low,Close,Adj Close,Volume
2022-03-31,66.23999786376953,66.72000122070312,63.849998474121094,63.88999938964844,63.60554504394531,1659700
2022-04-01,64.62000274658203,65.91000366210938,63.689998626708984,65.87999725341797,65.58668518066406,1292800
2022-04-04,65.81999969482422,67.31999969482422,65.33999633789062,67.05999755859375,66.76142883300781,1628200
2022-04-05,66.6500015258789,67.41000366210938,65.05999755859375,65.38999938964844,65.09886932373047,1437200
2022-04-06,64.63999938964844,64.81999969482422,63.91999816894531,64.5999984741211,64.31238555908203,1250200
2022-04-07,64.29000091552734,64.36000061035156,63.06999969482422,63.33000183105469,63.04804229736328,1503600
2022-04-08,63.459999084472656,63.9900016784668,62.58000183105469,62.869998931884766,62.590087890625,1313200
2022-04-11,62.58000183105469,64.0,62.58000183105469,63.36000061035156,63.07790756225586,1177400
2022-04-12,63.83000183105469,65.80999755859375,63.83000183105469,64.48999786376953,64.20287322998047,1522600
2022-04-13,64.4000015258789,65.04000091552734,64.19000244140625,64.69999694824219,64.41194152832031,930000
2022-04-14,65.11000061035156,65.44999694824219,63.7599983215332,63.790000915527344,63.5059928894043,727300
2022-04-18,63.68000030517578,64.48999786376953,62.939998626708984,63.34000015258789,63.0579948425293,553800
2022-04-19,63.72999954223633,65.51000213623047,63.72999954223633,65.37000274658203,65.07896423339844,761800
2022-04-20,66.0,66.48999786376953,65.8499984741211,66.30000305175781,66.00482177734375,719500
2022-04-21,66.95999908447266,67.19999694824219,65.7300033569336,66.30000305175781,66.00482177734375,792800
2022-04-22,65.77999877929688,66.2699966430664,64.54000091552734,64.73999786376953,64.4517593383789,991300
2022-04-25,64.58000183105469,64.7300033569336,62.849998474121094,64.62999725341797,64.34224700927734,1200100
2022-04-26,64.08999633789062,64.54000091552734,62.29999923706055,62.369998931884766,62.09231185913086,1422900
2022-04-27,62.599998474121094,63.400001525878906,62.040000915527344,62.88999938964844,62.61000061035156,1411800
2022-04-28,62.2599983215332,62.970001220703125,58.369998931884766,59.869998931884766,59.869998931884766,2283800
2022-04-29,59.7400016784668,60.470001220703125,58.20000076293945,58.43000030517578,58.43000030517578,3852200
2022-05-02,58.33000183105469,60.27000045776367,58.20000076293945,59.31999969482422,59.31999969482422,1290000
2022-05-03,59.20000076293945,60.13999938964844,58.529998779296875,59.099998474121094,59.099998474121094,987400
2022-05-04,58.66999816894531,61.72999954223633,58.66999816894531,61.63999938964844,61.63999938964844,980500
2022-05-05,60.959999084472656,61.275001525878906,58.40999984741211,58.93000030517578,58.93000030517578,838617
