Date,Open,High,Low,Close,Adj Close,Volume
2022-03-31,219.14999389648438,220.8300018310547,214.4600067138672,214.4600067138672,214.4600067138672,2858600
2022-04-01,214.89999389648438,215.2100067138672,203.72000122070312,206.63999938964844,206.63999938964844,3992200
2022-04-04,204.7899932861328,206.27000427246094,202.58999633789062,205.2100067138672,205.2100067138672,3204600
2022-04-05,200.25,202.1999969482422,196.00999450683594,197.2100067138672,197.2100067138672,6270700
2022-04-06,195.5800018310547,196.9199981689453,193.25,194.38999938964844,194.38999938964844,3911700
2022-04-07,194.44000244140625,194.44000244140625,189.52000427246094,192.6999969482422,192.6999969482422,3627900
2022-04-08,188.72999572753906,191.85000610351562,186.0500030517578,190.97000122070312,190.97000122070312,5462700
2022-04-11,189.75,194.1999969482422,188.63999938964844,190.83999633789062,190.83999633789062,2787300
2022-04-12,190.97999572753906,192.1300048828125,186.8000030517578,187.88999938964844,187.88999938964844,3428800
2022-04-13,187.4600067138672,190.0399932861328,186.6699981689453,188.8699951171875,188.8699951171875,2296000
2022-04-14,191.1199951171875,191.2899932861328,187.83999633789062,188.02000427246094,188.02000427246094,2622800
2022-04-18,187.6999969482422,188.8000030517578,185.6699981689453,187.16000366210938,187.16000366210938,2552600
2022-04-19,188.25,191.5,187.66000366210938,190.69000244140625,190.69000244140625,2448800
2022-04-20,191.97999572753906,192.72999572753906,190.25,190.42999267578125,190.42999267578125,2526000
2022-04-21,191.52999877929688,191.52999877929688,187.80999755859375,188.8000030517578,188.8000030517578,2618200
2022-04-22,188.25999450683594,190.94000244140625,186.94000244140625,187.14999389648438,187.14999389648438,3964200
2022-04-25,186.6300048828125,190.33999633789062,183.17999267578125,189.63999938964844,189.63999938964844,5354900
2022-04-26,186.69000244140625,187.4199981689453,180.8300018310547,183.0500030517578,183.0500030517578,7811800
2022-04-27,182.57000732421875,187.33999633789062,181.94000244140625,186.39999389648438,186.39999389648438,3978600
2022-04-28,188.24000549316406,190.83999633789062,186.1199951171875,190.16000366210938,190.16000366210938,3176700
2022-04-29,186.14999389648438,188.5399932861328,179.55999755859375,179.97999572753906,179.97999572753906,4853000
2022-05-02,180.27999877929688,180.99000549316406,175.22000122070312,178.5800018310547,178.5800018310547,5026600
2022-05-03,179.24000549316406,179.9600067138672,176.5500030517578,178.1199951171875,178.1199951171875,3266300
2022-05-04,178.05999755859375,184.2100067138672,177.00999450683594,183.8000030517578,183.8000030517578,3920500
2022-05-05,181.64999389648438,183.33999633789062,177.82000732421875,179.7899932861328,179.7899932861328,3199699
