Date,Open,High,Low,Close,Adj Close,Volume
2022-03-31,97.86000061035156,98.16000366210938,96.0999984741211,96.13999938964844,96.13999938964844,2689000
2022-04-01,97.0,97.8499984741211,96.62000274658203,97.81999969482422,97.81999969482422,1969800
2022-04-04,99.1500015258789,99.43000030517578,96.66000366210938,97.66999816894531,97.66999816894531,2186400
2022-04-05,97.16999816894531,98.26000213623047,95.13999938964844,95.69000244140625,95.69000244140625,1930300
2022-04-06,95.5,97.29000091552734,94.58000183105469,97.05999755859375,97.05999755859375,1997500
2022-04-07,96.75,97.05000305175781,95.3499984741211,96.29000091552734,96.29000091552734,1973000
2022-04-08,96.80999755859375,97.12000274658203,96.25,96.9800033569336,96.9800033569336,1275700
2022-04-11,97.13999938964844,97.6500015258789,96.12000274658203,96.37000274658203,96.37000274658203,1448200
2022-04-12,96.36000061035156,97.41999816894531,95.16000366210938,96.55999755859375,96.55999755859375,2048500
2022-04-13,97.0,97.5,95.94999694824219,96.9000015258789,96.9000015258789,1647900
2022-04-14,97.4000015258789,98.41999816894531,95.86000061035156,96.02999877929688,96.02999877929688,1697800
2022-04-18,95.83999633789062,96.62999725341797,95.56999969482422,96.48999786376953,96.48999786376953,2233400
2022-04-19,97.13999938964844,97.76000213623047,95.98999786376953,96.77999877929688,96.77999877929688,1575900
2022-04-20,96.62999725341797,98.1500015258789,96.38999938964844,97.51000213623047,97.51000213623047,2441800
2022-04-21,97.91999816894531,98.2699966430664,97.12999725341797,97.30000305175781,97.30000305175781,2477900
2022-04-22,96.37000274658203,96.83999633789062,94.7300033569336,94.94000244140625,94.94000244140625,1917600
2022-04-25,94.8499984741211,95.73999786376953,93.9000015258789,95.55999755859375,95.55999755859375,2366900
2022-04-26,95.29000091552734,96.38999938964844,94.7699966430664,95.26000213623047,95.26000213623047,1957400
2022-04-27,95.4800033569336,95.62000274658203,92.83999633789062,93.23999786376953,93.23999786376953,1910900
2022-04-28,93.20999908447266,94.6500015258789,92.62999725341797,94.44000244140625,94.44000244140625,1484000
2022-04-29,94.19999694824219,94.62000274658203,90.58999633789062,90.80999755859375,90.80999755859375,2480300
2022-05-02,91.37999725341797,92.33000183105469,88.58999633789062,90.12000274658203,90.12000274658203,2449200
2022-05-03,90.47000122070312,92.30999755859375,88.48999786376953,90.69000244140625,90.69000244140625,4185600
2022-05-04,90.23999786376953,90.7699966430664,87.91000366210938,90.22000122070312,90.22000122070312,2895900
2022-05-05,90.04000091552734,91.125,89.19999694824219,89.97000122070312,89.97000122070312,2418717
