Date,Open,High,Low,Close,Adj Close,Volume
2022-03-31,154.10000610351562,154.33999633789062,152.39999389648438,152.8000030517578,151.94752502441406,7538600
2022-04-01,153.52000427246094,155.4600067138672,152.05999755859375,155.08999633789062,154.22474670410156,5742600
2022-04-04,153.80999755859375,154.35000610351562,151.25999450683594,154.0800018310547,153.2203826904297,5992000
2022-04-05,153.61000061035156,157.3699951171875,153.5399932861328,154.6199951171875,153.7573699951172,7653000
2022-04-06,154.4199981689453,157.2899932861328,153.94000244140625,156.8300018310547,155.95504760742188,8884700
2022-04-07,157.8699951171875,159.38999938964844,156.97000122070312,158.86000061035156,157.97372436523438,6889700
2022-04-08,159.6999969482422,160.52999877929688,158.9199981689453,160.10000610351562,159.20680236816406,6043600
2022-04-11,159.9499969482422,161.2100067138672,158.6300048828125,159.49000549316406,158.60020446777344,6158400
2022-04-12,159.30999755859375,160.6300048828125,158.6999969482422,159.00999450683594,158.1228790283203,7221500
2022-04-13,159.0800018310547,160.41000366210938,158.7100067138672,159.4600067138672,158.57037353515625,5247700
2022-04-14,159.97999572753906,160.3000030517578,158.4499969482422,158.57000732421875,157.6853485107422,7784600
2022-04-18,158.47999572753906,158.97999572753906,156.52999877929688,157.05999755859375,156.1837615966797,6034500
2022-04-19,156.77000427246094,160.02999877929688,156.3000030517578,159.41000366210938,158.52066040039062,7897000
2022-04-20,160.5,164.47999572753906,160.0,163.64999389648438,162.7369842529297,10196100
2022-04-21,163.82000732421875,164.89999389648438,162.42999267578125,162.61000061035156,162.61000061035156,9365700
2022-04-22,163.24000549316406,163.52000427246094,160.91000366210938,161.25,161.25,9394600
2022-04-25,161.6999969482422,163.2899932861328,159.8000030517578,162.5500030517578,162.5500030517578,6986800
2022-04-26,162.67999267578125,163.63999938964844,159.75,159.7899932861328,159.7899932861328,7769500
2022-04-27,160.2100067138672,161.4499969482422,159.11000061035156,159.36000061035156,159.36000061035156,6754900
2022-04-28,160.5399932861328,163.7100067138672,159.27000427246094,163.41000366210938,163.41000366210938,9306800
2022-04-29,162.47000122070312,162.9499969482422,160.1999969482422,160.5500030517578,160.5500030517578,10636000
2022-05-02,161.60000610351562,162.0,156.19000244140625,158.3800048828125,158.3800048828125,10351600
2022-05-03,158.22000122070312,158.99000549316406,155.00999450683594,156.2100067138672,156.2100067138672,10344000
2022-05-04,155.8300018310547,157.5500030517578,155.14999389648438,157.36000061035156,157.36000061035156,7771000
2022-05-05,156.3000030517578,157.2949981689453,153.13999938964844,154.4600067138672,154.4600067138672,8021560
