Date,Open,High,Low,Close,Adj Close,Volume
2022-03-31,160.02999877929688,160.6199951171875,156.8300018310547,156.89999389648438,156.89999389648438,756500
2022-04-01,158.33999633789062,159.4499969482422,156.97000122070312,158.5500030517578,158.5500030517578,637000
2022-04-04,157.4600067138672,158.57000732421875,155.74000549316406,157.92999267578125,157.92999267578125,817300
2022-04-05,157.9499969482422,159.02000427246094,153.3699951171875,153.9199981689453,153.9199981689453,867900
2022-04-06,152.0,154.85000610351562,151.02000427246094,154.75,154.75,832600
2022-04-07,153.6300048828125,155.3300018310547,152.6300048828125,154.42999267578125,154.42999267578125,979800
2022-04-08,151.1999969482422,153.75,149.41000366210938,150.8800048828125,150.8800048828125,1223200
2022-04-11,150.8800048828125,152.0500030517578,148.92999267578125,149.22999572753906,149.22999572753906,857400
2022-04-12,149.8800048828125,151.14999389648438,146.8300018310547,147.8699951171875,147.8699951171875,779900
2022-04-13,147.47000122070312,149.5,147.44000244140625,149.41000366210938,149.41000366210938,606200
2022-04-14,149.9600067138672,150.8300018310547,146.27000427246094,146.38999938964844,146.38999938964844,886100
2022-04-18,145.9600067138672,148.19000244140625,145.83999633789062,146.6199951171875,146.6199951171875,855000
2022-04-19,147.47000122070312,151.92999267578125,147.1999969482422,151.67999267578125,151.67999267578125,762100
2022-04-20,154.72999572753906,156.82000732421875,154.1300048828125,155.52000427246094,155.52000427246094,1154600
2022-04-21,146.47000122070312,151.67999267578125,138.5,144.16000366210938,144.16000366210938,2189000
2022-04-22,143.02000427246094,143.1699981689453,140.2899932861328,143.0,143.0,1605600
2022-04-25,142.22000122070312,143.1699981689453,139.0,142.24000549316406,142.24000549316406,1311700
2022-04-26,141.13999938964844,142.77000427246094,139.0399932861328,139.0500030517578,139.0500030517578,1577000
2022-04-27,139.05999755859375,141.6300048828125,137.9199981689453,137.99000549316406,137.99000549316406,1827600
2022-04-28,138.75999450683594,140.64999389648438,136.4199981689453,139.49000549316406,139.49000549316406,1392400
2022-04-29,138.66000366210938,139.50999450683594,132.69000244140625,133.3000030517578,133.3000030517578,2175800
2022-05-02,133.02000427246094,135.1199951171875,131.02999877929688,134.3699951171875,134.3699951171875,1158300
2022-05-03,134.41000366210938,136.7100067138672,133.6999969482422,136.0399932861328,136.0399932861328,843000
2022-05-04,135.8300018310547,138.6999969482422,134.32000732421875,138.24000549316406,138.24000549316406,988300
2022-05-05,136.80999755859375,137.83999633789062,134.02499389648438,135.22999572753906,135.22999572753906,1043599
