Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,61.439998626708984,62.11000061035156,60.970001220703125,62.029998779296875,59.63812255859375,8649300
2021-01-04,61.7400016784668,62.150001525878906,60.5,61.380001068115234,59.01318359375,12429600
2021-01-05,61.11000061035156,61.709999084472656,60.470001220703125,61.54999923706055,59.17662811279297,11584600
2021-01-06,60.54999923706055,62.04999923706055,60.52000045776367,61.70000076293945,59.32084655761719,12426200
2021-01-07,61.34000015258789,62.630001068115234,61.0,62.36000061035156,59.95539474487305,10931900
2021-01-08,62.189998626708984,63.18000030517578,62.150001525878906,62.4900016784668,60.08038330078125,10010500
2021-01-11,63.400001525878906,65.25,63.2400016784668,64.97000122070312,62.464752197265625,18185700
2021-01-12,65.36000061035156,66.30000305175781,64.91000366210938,65.43000030517578,62.90701675415039,15757500
2021-01-13,65.5,65.95999908447266,64.63999938964844,64.7300033569336,62.234004974365234,10292400
2021-01-14,64.91000366210938,66.37000274658203,64.77999877929688,66.0199966430664,63.474266052246094,12479800
2021-01-15,66.0199966430664,66.86000061035156,65.54000091552734,66.54000091552734,63.97421646118164,11296500
2021-01-19,66.8499984741211,67.16000366210938,66.33000183105469,66.73999786376953,64.16649627685547,10847800
2021-01-20,66.56999969482422,66.81999969482422,66.0,66.25,63.69540023803711,9609600
2021-01-21,65.6500015258789,66.19999694824219,63.97999954223633,64.18000030517578,61.7052116394043,14064300
2021-01-22,63.88999938964844,65.02999877929688,63.7599983215332,64.55999755859375,62.070560455322266,9071900
2021-01-25,64.63999938964844,65.13999938964844,63.959999084472656,64.83000183105469,62.33015060424805,9171000
2021-01-26,64.5,65.6500015258789,64.37999725341797,64.44000244140625,61.95519256591797,11284100
2021-01-27,63.88999938964844,63.88999938964844,61.900001525878906,62.02000045776367,59.628501892089844,13847700
2021-01-28,62.83000183105469,63.380001068115234,62.20000076293945,62.290000915527344,59.888092041015625,17514700
2021-01-29,62.29999923706055,62.79999923706055,61.029998779296875,61.43000030517578,59.06125259399414,16092000
2021-02-01,61.90999984741211,62.869998931884766,61.65999984741211,62.209999084472656,59.81117630004883,11240900
2021-02-02,63.0,64.63999938964844,62.88999938964844,62.939998626708984,60.51302719116211,16059700
2021-02-03,62.869998931884766,63.209999084472656,62.0099983215332,62.029998779296875,59.63812255859375,15115000
2021-02-04,62.0,62.88999938964844,61.2400016784668,61.560001373291016,59.186248779296875,15997000
2021-02-05,61.060001373291016,61.77000045776367,60.5099983215332,60.91999816894531,58.5709228515625,16249200
2021-02-08,61.349998474121094,61.369998931884766,59.66999816894531,60.22999954223633,57.90752410888672,18864300
2021-02-09,60.22999954223633,60.34000015258789,59.68000030517578,59.7599983215332,57.455650329589844,14226100
2021-02-10,60.099998474121094,60.529998779296875,59.61000061035156,60.0,57.686397552490234,13071000
2021-02-11,60.0,60.220001220703125,59.70000076293945,59.9900016784668,57.676780700683594,8256800
2021-02-12,59.86000061035156,60.279998779296875,59.650001525878906,59.9900016784668,57.676780700683594,9493600
2021-02-16,60.099998474121094,60.369998931884766,59.369998931884766,59.400001525878906,57.109535217285156,12386400
2021-02-17,59.4900016784668,60.93000030517578,59.41999816894531,60.59000015258789,58.25364685058594,11673500
2021-02-18,60.310001373291016,61.720001220703125,60.29999923706055,61.02000045776367,58.66706466674805,14076600
2021-02-19,61.13999938964844,61.5,60.52000045776367,60.599998474121094,58.26325988769531,16997100
2021-02-22,60.41999816894531,61.2400016784668,59.709999084472656,60.9900016784668,58.63822555541992,9916600
2021-02-23,61.20000076293945,61.380001068115234,60.029998779296875,60.720001220703125,58.37863540649414,13742000
2021-02-24,60.900001525878906,62.91999816894531,60.869998931884766,62.59000015258789,60.17652893066406,16517900
2021-02-25,62.43000030517578,63.16999816894531,61.810001373291016,62.099998474121094,59.705413818359375,17077100
2021-02-26,62.029998779296875,62.70000076293945,61.2599983215332,61.33000183105469,58.965110778808594,13229500
2021-03-01,61.900001525878906,62.06999969482422,61.52000045776367,61.630001068115234,59.25354766845703,7321400
2021-03-02,61.95000076293945,62.18000030517578,61.209999084472656,61.27000045776367,58.90742874145508,9584900
2021-03-03,61.04999923706055,61.349998474121094,59.970001220703125,60.75,58.407474517822266,13599900
2021-03-04,60.540000915527344,60.959999084472656,58.630001068115234,59.34000015258789,57.05184555053711,17309800
2021-03-05,59.5099983215332,60.59000015258789,59.33000183105469,60.43000030517578,58.09981155395508,14980100
2021-03-08,60.599998474121094,61.720001220703125,60.130001068115234,60.45000076293945,58.11904525756836,10617300
2021-03-09,60.790000915527344,61.86000061035156,60.560001373291016,60.56999969482422,58.23441696166992,12662500
2021-03-10,61.13999938964844,61.279998779296875,60.459999084472656,60.93000030517578,58.580535888671875,10240200
2021-03-11,61.0,61.189998626708984,60.349998474121094,60.349998474121094,58.02289962768555,10099500
2021-03-12,60.43000030517578,60.939998626708984,60.20000076293945,60.63999938964844,58.301719665527344,8030000
2021-03-15,60.65999984741211,61.439998626708984,60.290000915527344,61.38999938964844,59.022796630859375,10949800
2021-03-16,61.34000015258789,62.13999938964844,61.34000015258789,61.900001525878906,59.51313400268555,10163000
2021-03-17,62.09000015258789,62.540000915527344,61.45000076293945,62.18000030517578,59.7823371887207,9548100
2021-03-18,61.97999954223633,63.2400016784668,61.86000061035156,62.33000183105469,59.92655563354492,12145600
2021-03-19,62.06999969482422,62.75,61.369998931884766,62.70000076293945,60.28228759765625,32082200
2021-03-22,62.20000076293945,63.52000045776367,62.11000061035156,63.380001068115234,60.93606185913086,16103400
2021-03-23,63.380001068115234,63.529998779296875,62.59000015258789,62.619998931884766,60.20536422729492,11014500
2021-03-24,62.459999084472656,62.88999938964844,62.27000045776367,62.29999923706055,59.897705078125,9626300
2021-03-25,63.0,63.0,61.97999954223633,62.790000915527344,60.36881637573242,11157300
2021-03-26,62.95000076293945,63.97999954223633,62.83000183105469,63.939998626708984,61.47446823120117,12537800
2021-03-29,63.86000061035156,64.41999816894531,63.65999984741211,64.06999969482422,61.599456787109375,9703200
2021-03-30,64.0,64.08000183105469,63.16999816894531,63.310001373291016,60.8687629699707,12232700
2021-03-31,62.900001525878906,63.77000045776367,62.779998779296875,63.130001068115234,61.16913604736328,12679000
2021-04-01,63.18000030517578,63.34000015258789,62.540000915527344,62.93000030517578,60.97534942626953,9725600
2021-04-05,62.900001525878906,63.599998474121094,62.880001068115234,63.15999984741211,61.198204040527344,8868100
2021-04-06,63.209999084472656,63.29999923706055,61.88999938964844,61.97999954223633,60.05485534667969,14002200
2021-04-07,62.0099983215332,62.540000915527344,61.93000030517578,62.060001373291016,60.13237380981445,11799700
2021-04-08,62.20000076293945,62.41999816894531,61.7599983215332,61.90999984741211,59.987030029296875,7846900
2021-04-09,61.79999923706055,62.63999938964844,61.68000030517578,62.61000061035156,60.665287017822266,7868000
2021-04-12,62.529998779296875,62.779998779296875,62.27000045776367,62.689998626708984,60.7427978515625,11163000
2021-04-13,62.90999984741211,63.7400016784668,62.75,63.58000183105469,61.605159759521484,9451100
2021-04-14,63.75,63.959999084472656,63.58000183105469,63.810001373291016,61.82801818847656,7639900
2021-04-15,64.0,64.7300033569336,63.91999816894531,64.44000244140625,62.43844985961914,9834000
2021-04-16,64.93000030517578,65.63999938964844,64.73999786376953,65.45999908447266,63.426761627197266,14589500
2021-04-19,65.41999816894531,65.93000030517578,65.20999908447266,65.5999984741211,63.56241226196289,11851000
2021-04-20,65.44999694824219,66.52999877929688,65.41999816894531,66.08000183105469,64.02751922607422,9685400
2021-04-21,66.5199966430664,66.88999938964844,66.08000183105469,66.31999969482422,64.26004791259766,9532100
2021-04-22,66.1500015258789,66.55999755859375,65.81999969482422,66.31999969482422,64.26004791259766,12914200
2021-04-23,66.30000305175781,66.93000030517578,65.86000061035156,66.01000213623047,63.959678649902344,14715700
2021-04-26,65.95999908447266,66.0,65.08000183105469,65.88999938964844,63.843406677246094,11768800
2021-04-27,66.0,66.27999877929688,65.5999984741211,65.95999908447266,63.911231994628906,7472400
2021-04-28,66.0999984741211,66.38999938964844,65.75,66.02999877929688,63.979061126708984,7645600
2021-04-29,65.0,65.26000213623047,62.40999984741211,62.88999938964844,60.936588287353516,21473300
2021-04-30,62.0,62.77000045776367,61.5099983215332,62.41999816894531,60.48118591308594,17026200
2021-05-03,62.70000076293945,63.59000015258789,62.650001525878906,63.47999954223633,61.50826644897461,10740400
2021-05-04,63.380001068115234,64.20999908447266,63.34000015258789,63.95000076293945,61.96366500854492,10563200
