Date,Open,High,Low,Close,Adj Close,Volume
2022-03-31,196.6699981689453,198.2100067138672,194.5500030517578,194.5800018310547,194.5800018310547,3276000
2022-04-01,195.89999389648438,196.11000061035156,193.5,196.02999877929688,196.02999877929688,2286600
2022-04-04,195.3300018310547,196.6300048828125,193.44000244140625,196.07000732421875,196.07000732421875,2051200
2022-04-05,194.63999938964844,196.47000122070312,193.08999633789062,193.6300048828125,193.6300048828125,2293800
2022-04-06,191.9199981689453,195.07000732421875,191.1300048828125,193.6199951171875,193.6199951171875,2942500
2022-04-07,192.5,193.60000610351562,188.44000244140625,192.6999969482422,192.6999969482422,2201500
2022-04-08,193.0,193.38999938964844,189.80999755859375,190.16000366210938,190.16000366210938,2877800
2022-04-11,190.27000427246094,191.25,188.72999572753906,189.27000427246094,189.27000427246094,2700700
2022-04-12,190.89999389648438,192.88999938964844,190.0,190.99000549316406,190.99000549316406,3098800
2022-04-13,191.8300018310547,195.00999450683594,191.32000732421875,194.85000610351562,194.85000610351562,2391300
2022-04-14,195.1699981689453,196.6999969482422,194.91000366210938,195.19000244140625,195.19000244140625,4275500
2022-04-18,194.2899932861328,195.8800048828125,191.13999938964844,192.07000732421875,192.07000732421875,1958000
2022-04-19,193.07000732421875,197.36000061035156,192.57000732421875,197.1999969482422,197.1999969482422,3340700
2022-04-20,198.17999267578125,199.5,196.00999450683594,196.33999633789062,196.33999633789062,2622900
2022-04-21,197.9600067138672,200.58999633789062,195.4600067138672,195.94000244140625,195.94000244140625,2418200
2022-04-22,194.60000610351562,194.6199951171875,190.35000610351562,190.6300048828125,190.6300048828125,3040800
2022-04-25,190.3300018310547,191.89999389648438,187.3300018310547,191.82000732421875,191.82000732421875,2397500
2022-04-26,189.50999450683594,190.86000061035156,187.57000732421875,187.6699981689453,187.6699981689453,2849000
2022-04-27,186.44000244140625,188.77999877929688,185.75999450683594,186.35000610351562,186.35000610351562,3053500
2022-04-28,187.77999877929688,190.6699981689453,185.25,189.9199981689453,189.9199981689453,3424500
2022-04-29,200.19000244140625,201.99000549316406,192.8699951171875,193.50999450683594,193.50999450683594,7248500
2022-05-02,194.49000549316406,200.9199981689453,191.92999267578125,196.8699951171875,196.8699951171875,7099600
2022-05-03,196.32000732421875,198.35000610351562,195.25,197.0399932861328,197.0399932861328,5359800
2022-05-04,197.49000549316406,206.39999389648438,197.35000610351562,205.85000610351562,205.85000610351562,5483700
2022-05-05,203.6999969482422,204.6699981689453,196.47000122070312,197.8699951171875,197.8699951171875,5759026
